timestamp,Load R1_P,Load R1_Q,Load R11_P,Load R11_Q,Load R15_P,Load R15_Q,Load R16_P,Load R16_Q,Load R17_P,Load R17_Q,Load R18_P,Load R18_Q,Load I2_P,Load I2_Q,Load C1_P,Load C1_Q,Load C12_P,Load C12_Q,Load C13_P,Load C13_Q,Load C14_P,Load C14_Q,Load C17_P,Load C17_Q,Load C18_P,Load C18_Q,Load C19_P,Load C19_Q,Load C20_P,Load C20_Q,PV_Load R1_P,PV_Load R1_Q,PV_Load R11_P,PV_Load R11_Q,PV_Load R15_P,PV_Load R15_Q,PV_Load R16_P,PV_Load R16_Q,PV_Load R17_P,PV_Load R17_Q,PV_Load R18_P,PV_Load R18_Q,PV_Load I2_P,PV_Load I2_Q,PV_Load C1_P,PV_Load C1_Q,PV_Load C12_P,PV_Load C12_Q,PV_Load C13_P,PV_Load C13_Q,PV_Load C14_P,PV_Load C14_Q,PV_Load C17_P,PV_Load C17_Q,PV_Load C18_P,PV_Load C18_Q,PV_Load C19_P,PV_Load C19_Q,PV_Load C20_P,PV_Load C20_Q
20,0.8383072233642871,0.32854799118909883,0.3602825745682888,0.14120135534536624,0.17453347969264543,0.06840287492470257,0.2495884513106243,0.09781829622440205,0.1263712154453708,0.04952719936263662,3.329489603024575,1.304888101009909,1.8035538005923002,0.706845845617353,0.07841115180825717,0.03073076993186249,0.2468614832788269,0.0967495473887564,0.48975389744092557,0.19194354372314107,0.18733230343930402,0.07341896892264337,0.1696367374914325,0.06648375175751463,0.06270391517128873,0.024574815527106917,0.5009060315816722,0.19631426983320524,0.17603249830737985,0.06899036784006785,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
21,1.269582476784575,0.4975726807201725,0.3602825745682888,0.14120135534536624,0.17453347969264543,0.06840287492470257,0.364695453969862,0.14293084379821305,0.1263712154453708,0.04952719936263662,2.747637051039697,1.076849403746041,1.5695952615992101,0.615153198977335,0.07841115180825717,0.03073076993186249,0.2468614832788269,0.0967495473887564,0.48975389744092557,0.19194354372314107,0.18733230343930402,0.07341896892264337,0.1696367374914325,0.06648375175751463,0.06270391517128873,0.024574815527106917,0.7921304685477608,0.3104504732246037,0.17603249830737985,0.06899036784006785,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
22,1.269582476784575,0.4975726807201725,0.3602825745682888,0.14120135534536624,0.30428100987925355,0.11925331401967014,0.364695453969862,0.14293084379821305,0.1263712154453708,0.04952719936263662,3.0028355387523624,1.1768663762301936,1.8961006910167817,0.7431166710287523,0.07841115180825717,0.03073076993186249,0.2468614832788269,0.0967495473887564,0.48975389744092557,0.19194354372314107,0.15791527766485078,0.06188989645900951,0.1696367374914325,0.06648375175751463,0.06270391517128873,0.024574815527106917,0.7921304685477608,0.3104504732246037,0.17603249830737985,0.06899036784006785,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
23,0.925072658963635,0.36255295831369355,0.3602825745682888,0.14120135534536624,0.823271130625686,0.32265507039954044,0.13448144865138661,0.052705748650591064,0.1263712154453708,0.04952719936263662,2.8837429111531185,1.1301917890709223,2.0397334649555776,0.7994089920672445,0.07841115180825717,0.03073076993186249,0.2468614832788269,0.0967495473887564,0.17737033042455141,0.06951468880784027,0.04024717456703797,0.015773606604474157,0.1696367374914325,0.06648375175751463,0.06270391517128873,0.024574815527106917,0.7921304685477608,0.3104504732246037,0.17603249830737985,0.06899036784006785,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
24,0.5875806337279365,0.23028363765993914,0.3602825745682888,0.14120135534536624,0.823271130625686,0.32265507039954044,0.07692794732176778,0.03014947486368557,0.1263712154453708,0.04952719936263662,2.5775047258979202,1.0101714220899396,2.0397334649555776,0.7994089920672445,0.07841115180825717,0.03073076993186249,0.2468614832788269,0.0967495473887564,0.09927443867045788,0.038907475079015076,0.04024717456703797,0.015773606604474157,0.1696367374914325,0.06648375175751463,0.06270391517128873,0.024574815527106917,0.4352057986021227,0.17056514234810577,0.17603249830737985,0.06899036784006785,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
25,0.15630538030764868,0.06125894812886547,0.3602825745682888,0.14120135534536624,0.823271130625686,0.32265507039954044,0.07692794732176778,0.03014947486368557,0.1263712154453708,0.04952719936263662,2.271266540642722,0.8901510551089566,2.5913129318854886,1.0155831115191853,0.253156004409516,0.09921648578001319,0.2468614832788269,0.0967495473887564,0.09927443867045788,0.038907475079015076,0.04024717456703797,0.015773606604474157,0.1696367374914325,0.06648375175751463,0.13488988580750408,0.052865822670508066,0.10018120631633444,0.039262853966641045,0.17603249830737985,0.06899036784006785,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
26,0.15630538030764868,0.06125894812886547,0.3602825745682888,0.14120135534536624,0.823271130625686,0.32265507039954044,0.07692794732176778,0.03014947486368557,0.1263712154453708,0.04952719936263662,2.0500945179584122,0.8034696789560247,2.087857847976308,0.8182698212811721,0.3696525728103553,0.14487362967878034,0.2468614832788269,0.0967495473887564,0.09927443867045788,0.038907475079015076,0.04024717456703797,0.015773606604474157,0.1696367374914325,0.06648375175751463,0.24316884176182707,0.09530233338560977,0.10018120631633444,0.039262853966641045,0.17603249830737985,0.06899036784006785,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
27,0.15630538030764868,0.06125894812886547,0.3602825745682888,0.14120135534536624,0.30428100987925355,0.11925331401967014,0.07692794732176778,0.03014947486368557,0.1263712154453708,0.04952719936263662,2.407372400756144,0.9434934404338381,2.073050345508391,0.8124664892153483,0.3696525728103553,0.14487362967878034,0.2468614832788269,0.0967495473887564,0.09927443867045788,0.038907475079015076,0.04024717456703797,0.015773606604474157,0.1696367374914325,0.06648375175751463,0.24316884176182707,0.09530233338560977,0.10018120631633444,0.039262853966641045,0.17603249830737985,0.06899036784006785,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
28,0.15630538030764868,0.06125894812886547,0.3602825745682888,0.14120135534536624,0.17453347969264543,0.06840287492470257,0.07692794732176778,0.03014947486368557,0.1263712154453708,0.04952719936263662,2.407372400756144,0.9434934404338381,2.2270483711747286,0.872821142699917,0.3696525728103553,0.14487362967878034,0.2468614832788269,0.0967495473887564,0.09927443867045788,0.038907475079015076,0.04024717456703797,0.015773606604474157,0.1696367374914325,0.06648375175751463,0.24316884176182707,0.09530233338560977,0.10018120631633444,0.039262853966641045,0.17603249830737985,0.06899036784006785,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
29,0.15630538030764868,0.06125894812886547,0.3602825745682888,0.14120135534536624,0.17453347969264543,0.06840287492470257,0.07692794732176778,0.03014947486368557,0.5765686704695041,0.22596784709202952,2.8939508506616254,1.1341924679702886,2.0412142152023693,0.7999893252738268,0.3114042886099356,0.12204505772939674,0.2468614832788269,0.0967495473887564,0.09927443867045788,0.038907475079015076,0.04024717456703797,0.015773606604474157,0.1696367374914325,0.06648375175751463,0.0987969004893964,0.03872031909880749,0.10018120631633444,0.039262853966641045,0.17603249830737985,0.06899036784006785,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
30,0.15630538030764868,0.06125894812886547,0.3602825745682888,0.14120135534536624,0.17453347969264543,0.06840287492470257,0.07692794732176778,0.03014947486368557,0.8767003071522598,0.3435949455782915,2.6591682419659732,1.0421768532848683,1.6251233958538993,0.6369156942241748,0.07841115180825717,0.03073076993186249,0.2468614832788269,0.0967495473887564,0.09927443867045788,0.038907475079015076,0.04024717456703797,0.015773606604474157,0.1696367374914325,0.06648375175751463,0.06270391517128873,0.024574815527106917,0.10018120631633444,0.039262853966641045,0.17603249830737985,0.06899036784006785,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
31,0.15630538030764868,0.06125894812886547,0.3602825745682888,0.14120135534536624,0.17453347969264543,0.06840287492470257,0.07692794732176778,0.03014947486368557,0.8767003071522598,0.3435949455782915,3.0947069943289223,1.2128724863244886,1.6325271470878577,0.6398173602570867,0.2445147754347285,0.09582982950180793,0.2468614832788269,0.0967495473887564,0.09927443867045788,0.038907475079015076,0.04024717456703797,0.015773606604474157,0.1696367374914325,0.06648375175751463,0.06270391517128873,0.024574815527106917,0.10018120631633444,0.039262853966641045,0.17603249830737985,0.06899036784006785,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
32,0.15630538030764868,0.06125894812886547,0.3602825745682888,0.14120135534536624,0.17453347969264543,0.06840287492470257,0.07692794732176778,0.03014947486368557,0.8767003071522598,0.3435949455782915,3.503024574669187,1.3728996422991324,1.8879565646594274,0.7399248383925493,0.3552505245190427,0.13922920254843824,0.2468614832788269,0.0967495473887564,0.09927443867045788,0.038907475079015076,0.04024717456703797,0.015773606604474157,0.1696367374914325,0.06648375175751463,0.06270391517128873,0.024574815527106917,0.10018120631633444,0.039262853966641045,0.17603249830737985,0.06899036784006785,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
33,0.271141986247962,0.10626552226435845,0.3602825745682888,0.14120135534536624,0.17453347969264543,0.06840287492470257,0.07692794732176778,0.03014947486368557,0.726634488810882,0.28478139633516053,3.7173913043478266,1.4569138991858208,2.0856367226061203,0.8173993214712986,0.3552505245190427,0.13922920254843824,0.2468614832788269,0.0967495473887564,0.09927443867045788,0.038907475079015076,0.04024717456703797,0.015773606604474157,0.1696367374914325,0.06648375175751463,0.06270391517128873,0.024574815527106917,0.10018120631633444,0.039262853966641045,0.17603249830737985,0.06899036784006785,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
34,0.7304884100092153,0.2862918188063304,0.3602825745682888,0.14120135534536624,0.17453347969264543,0.06840287492470257,0.13448144865138661,0.052705748650591064,0.1263712154453708,0.04952719936263662,3.7173913043478266,1.4569138991858208,2.2951628825271473,0.8995164702027071,0.3552505245190427,0.13922920254843824,0.2468614832788269,0.0967495473887564,0.09927443867045788,0.038907475079015076,0.04024717456703797,0.015773606604474157,0.1696367374914325,0.06648375175751463,0.06270391517128873,0.024574815527106917,0.18032617136940202,0.07067313713995389,0.17603249830737985,0.06899036784006785,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
35,0.7304884100092153,0.2862918188063304,0.3602825745682888,0.14120135534536624,0.17453347969264543,0.06840287492470257,0.364695453969862,0.14293084379821305,0.1263712154453708,0.04952719936263662,3.7173913043478266,1.4569138991858208,1.9582922013820336,0.767490665705213,0.1891469008925714,0.0741301429784928,0.2468614832788269,0.0967495473887564,0.09927443867045788,0.038907475079015076,0.04024717456703797,0.015773606604474157,0.1696367374914325,0.06648375175751463,0.06270391517128873,0.024574815527106917,0.5009060315816722,0.19631426983320524,0.17603249830737985,0.06899036784006785,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
36,0.7304884100092153,0.2862918188063304,0.3602825745682888,0.14120135534536624,0.17453347969264543,0.06840287492470257,0.364695453969862,0.14293084379821305,0.1263712154453708,0.04952719936263662,0.22967863894139887,0.0900152752357372,0.5960019743336624,0.23358411564941262,0.07841115180825717,0.03073076993186249,0.2468614832788269,0.0967495473887564,0.09927443867045788,0.038907475079015076,0.04024717456703797,0.015773606604474157,0.1696367374914325,0.06648375175751463,0.06270391517128873,0.024574815527106917,0.5009060315816722,0.19631426983320524,0.17603249830737985,0.06899036784006785,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
37,0.7304884100092153,0.2862918188063304,0.3602825745682888,0.14120135534536624,0.17453347969264543,0.06840287492470257,0.2495884513106243,0.09781829622440205,0.1263712154453708,0.04952719936263662,0.22967863894139887,0.0900152752357372,0.3472359328726555,0.13608813694357083,0.07841115180825717,0.03073076993186249,0.2468614832788269,0.0967495473887564,0.09927443867045788,0.038907475079015076,0.04024717456703797,0.015773606604474157,0.1696367374914325,0.06648375175751463,0.06270391517128873,0.024574815527106917,0.5009060315816722,0.19631426983320524,0.17603249830737985,0.06899036784006785,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
38,0.271141986247962,0.10626552226435845,0.3602825745682888,0.14120135534536624,0.17453347969264543,0.06840287492470257,0.07692794732176778,0.03014947486368557,0.1263712154453708,0.04952719936263662,0.22967863894139887,0.0900152752357372,0.1813919052319842,0.07109081780634297,0.1949077202090964,0.07638791383062962,0.2468614832788269,0.0967495473887564,0.09927443867045788,0.038907475079015076,0.04024717456703797,0.015773606604474157,0.1696367374914325,0.06648375175751463,0.06270391517128873,0.024574815527106917,0.5009060315816722,0.19631426983320524,0.17603249830737985,0.06899036784006785,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
39,0.15630538030764868,0.06125894812886547,0.3602825745682888,0.14120135534536624,0.17453347969264543,0.06840287492470257,0.07692794732176778,0.03014947486368557,0.1263712154453708,0.04952719936263662,0.22967863894139887,0.0900152752357372,0.5389930898321816,0.21124128719599053,0.3696525728103553,0.14487362967878034,0.2468614832788269,0.0967495473887564,0.09927443867045788,0.038907475079015076,0.04024717456703797,0.015773606604474157,0.1696367374914325,0.06648375175751463,0.06270391517128873,0.024574815527106917,0.18032617136940202,0.07067313713995389,0.17603249830737985,0.06899036784006785,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
40,0.15630538030764868,0.06125894812886547,0.3602825745682888,0.14120135534536624,0.43402854006586167,0.1701037531146377,0.07692794732176778,0.03014947486368557,0.4083369899078544,0.16003476294051958,0.22967863894139887,0.0900152752357372,0.7773938795656465,0.3046749334557556,0.3696525728103553,0.14487362967878034,0.2468614832788269,0.0967495473887564,0.09927443867045788,0.038907475079015076,0.04024717456703797,0.015773606604474157,0.1696367374914325,0.06648375175751463,0.06270391517128873,0.024574815527106917,0.10018120631633444,0.039262853966641045,0.17603249830737985,0.06899036784006785,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
41,0.15630538030764868,0.06125894812886547,0.3602825745682888,0.14120135534536624,0.823271130625686,0.32265507039954044,0.07692794732176778,0.03014947486368557,0.5963141728828434,0.23370647199244152,0.22967863894139887,0.0900152752357372,0.7773938795656465,0.3046749334557556,0.3696525728103553,0.14487362967878034,0.2468614832788269,0.0967495473887564,0.09927443867045788,0.038907475079015076,0.04024717456703797,0.015773606604474157,0.1696367374914325,0.06648375175751463,0.06270391517128873,0.024574815527106917,0.10018120631633444,0.039262853966641045,0.17603249830737985,0.06899036784006785,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
42,0.15630538030764868,0.06125894812886547,0.3602825745682888,0.14120135534536624,0.823271130625686,0.32265507039954044,0.07692794732176778,0.03014947486368557,0.5963141728828434,0.23370647199244152,0.22967863894139887,0.0900152752357372,0.7773938795656465,0.3046749334557556,0.3696525728103553,0.14487362967878034,0.2468614832788269,0.0967495473887564,0.09927443867045788,0.038907475079015076,0.04024717456703797,0.015773606604474157,0.1696367374914325,0.06648375175751463,0.06270391517128873,0.024574815527106917,0.10018120631633444,0.039262853966641045,0.17603249830737985,0.06899036784006785,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
43,0.15630538030764868,0.06125894812886547,0.3602825745682888,0.14120135534536624,0.823271130625686,0.32265507039954044,0.07692794732176778,0.03014947486368557,0.5963141728828434,0.23370647199244152,0.22967863894139887,0.0900152752357372,0.6581934846989141,0.25795811032587307,0.07841115180825717,0.03073076993186249,0.2468614832788269,0.0967495473887564,0.09927443867045788,0.038907475079015076,0.04024717456703797,0.015773606604474157,0.1696367374914325,0.06648375175751463,0.06270391517128873,0.024574815527106917,0.10018120631633444,0.039262853966641045,0.17603249830737985,0.06899036784006785,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
44,0.2641241936627206,0.10351512051163388,0.3602825745682888,0.14120135534536624,0.823271130625686,0.32265507039954044,0.07692794732176778,0.03014947486368557,0.1263712154453708,0.04952719936263662,0.22967863894139887,0.0900152752357372,0.1813919052319842,0.07109081780634297,0.07841115180825717,0.03073076993186249,0.2468614832788269,0.0967495473887564,0.09927443867045788,0.038907475079015076,0.04024717456703797,0.015773606604474157,0.1696367374914325,0.06648375175751463,0.06270391517128873,0.024574815527106917,0.10018120631633444,0.039262853966641045,0.17603249830737985,0.06899036784006785,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
45,0.6953994470830084,0.27253981004270755,0.3602825745682888,0.14120135534536624,0.17453347969264543,0.06840287492470257,0.07692794732176778,0.03014947486368557,0.8767003071522598,0.3435949455782915,0.22967863894139887,0.0900152752357372,0.1813919052319842,0.07109081780634297,0.07841115180825717,0.03073076993186249,0.2468614832788269,0.0967495473887564,0.09927443867045788,0.038907475079015076,0.09908122611594437,0.038831751531741836,0.1696367374914325,0.06648375175751463,0.06270391517128873,0.024574815527106917,0.10018120631633444,0.039262853966641045,0.17603249830737985,0.06899036784006785,-0.008926829268292682,-0.0,-0.008926598619033324,-0.0,-0.008926406678865509,-0.0,-0.00892638994516271,-0.0,-0.008926748724106875,-0.0,-0.008926598619033324,-0.0,-0.008926748724106875,-0.0,-0.008926748724106875,-0.0,-0.008926598619033324,-0.0,-0.008926748724106875,-0.0,-0.00892638994516271,-0.0,-0.008926748724106875,-0.0,-0.008926748724106875,-0.0,-0.008926548584008806,-0.0,-0.008926748724106875,-0.0
46,0.6953994470830084,0.27253981004270755,0.3602825745682888,0.14120135534536624,0.17453347969264543,0.06840287492470257,0.07692794732176778,0.03014947486368557,0.8767003071522598,0.3435949455782915,0.22967863894139887,0.0900152752357372,0.1813919052319842,0.07109081780634297,0.07841115180825717,0.03073076993186249,0.2468614832788269,0.0967495473887564,0.09927443867045788,0.038907475079015076,0.18733230343930402,0.07341896892264337,0.1696367374914325,0.06648375175751463,0.06270391517128873,0.024574815527106917,0.10018120631633444,0.039262853966641045,0.17603249830737985,0.06899036784006785,-0.03525950455327007,-0.0,-0.035259681777244076,-0.0,-0.03525874885635865,-0.0,-0.035258375695472924,-0.0,-0.035259681777244076,-0.0,-0.035259681777244076,-0.0,-0.035259681777244076,-0.0,-0.035259681777244076,-0.0,-0.035259681777244076,-0.0,-0.035259681777244076,-0.0,-0.035258375695472924,-0.0,-0.035259681777244076,-0.0,-0.035259681777244076,-0.0,-0.035259681777244076,-0.0,-0.035259681777244076,-0.0
47,0.925072658963635,0.36255295831369355,0.3602825745682888,0.14120135534536624,0.17453347969264543,0.06840287492470257,0.07692794732176778,0.03014947486368557,0.8767003071522598,0.3435949455782915,0.22967863894139887,0.0900152752357372,0.1813919052319842,0.07109081780634297,0.07841115180825717,0.03073076993186249,0.2468614832788269,0.0967495473887564,0.3335621139327385,0.13072911626549066,0.18733230343930402,0.07341896892264337,0.1696367374914325,0.06648375175751463,0.06270391517128873,0.024574815527106917,0.10018120631633444,0.039262853966641045,0.17603249830737985,0.06899036784006785,-0.09614978029675858,-0.0,-0.09614830381266887,-0.0,-0.09614306953339434,-0.0,-0.09614697994636352,-0.0,-0.0961498048634044,-0.0,-0.09614830381266887,-0.0,-0.0961498048634044,-0.0,-0.0961498048634044,-0.0,-0.09614830381266887,-0.0,-0.0961498048634044,-0.0,-0.09614697994636352,-0.0,-0.0961498048634044,-0.0,-0.0961498048634044,-0.0,-0.09614830381266885,-0.0,-0.0961498048634044,-0.0
48,1.161763663429503,0.4553165083374041,0.3602825745682888,0.14120135534536624,0.17453347969264543,0.06840287492470257,0.07692794732176778,0.03014947486368557,0.8767003071522598,0.3435949455782915,0.22967863894139887,0.0900152752357372,0.1813919052319842,0.07109081780634297,0.07841115180825717,0.03073076993186249,0.2468614832788269,0.0967495473887564,0.48975389744092557,0.19194354372314107,0.09908122611594437,0.038831751531741836,0.1696367374914325,0.06648375175751463,0.06270391517128873,0.024574815527106917,0.5009060315816722,0.19631426983320524,0.17603249830737985,0.06899036784006785,-0.21076227472457493,-0.0,-0.21076253377364154,-0.0,-0.210753087831656,-0.0,-0.21075531361325703,-0.0,-0.21075502851996397,-0.0,-0.21076253377364154,-0.0,-0.21075502851996397,-0.0,-0.21075502851996397,-0.0,-0.21076253377364154,-0.0,-0.21075502851996397,-0.0,-0.21075531361325703,-0.0,-0.21075502851996397,-0.0,-0.21075502851996397,-0.0,-0.21075753027118985,-0.0,-0.21075502851996397,-0.0
49,0.7304884100092153,0.2862918188063304,0.3602825745682888,0.14120135534536624,0.17453347969264543,0.06840287492470257,0.2495884513106243,0.09781829622440205,0.42650285212812644,0.1671542978488986,0.22967863894139887,0.0900152752357372,0.5960019743336624,0.23358411564941262,0.1891469008925714,0.0741301429784928,0.2468614832788269,0.0967495473887564,0.48975389744092557,0.19194354372314107,0.04024717456703797,0.015773606604474157,0.1696367374914325,0.06648375175751463,0.06270391517128873,0.024574815527106917,0.7921304685477608,0.3104504732246037,0.17603249830737985,0.06899036784006785,-0.30009552314844296,-0.0,-0.3000900630441309,-0.0,-0.30008577310155543,-0.0,-0.30008405715886804,-0.0,-0.3000900630441309,-0.0,-0.3000900630441309,-0.0,-0.3000900630441309,-0.0,-0.3000900630441309,-0.0,-0.3000900630441309,-0.0,-0.3000900630441309,-0.0,-0.30008405715886804,-0.0,-0.3000900630441309,-0.0,-0.3000900630441309,-0.0,-0.3000900630441309,-0.0,-0.3000900630441309,-0.0
